Price,Nifty_Close,SP500_Close,Nifty_pct_change,SP500_pct_change,Nifty_up,SP500_up
Ticker,^NSEI,^GSPC,,,,
Date,,,,,,
2012-08-29,5287.7998046875,1410.489990234375,-0.011672388264567068,-0.0004890148137838279,0,0
2012-08-30,5315.0498046875,1399.47998046875,0.00515337210305189,3.548455106505699e-05,1,1
2012-08-31,5258.5,1406.5799560546875,-0.010639562518798384,-0.00780580496271055,0,0
2012-09-04,5274.0,1404.93994140625,0.0029476086336408525,0.0050732955705157234,1,1
2012-09-05,5225.7001953125,1403.43994140625,-0.00915809721037164,-0.0011659590635981765,0,0
2012-09-06,5238.39990234375,1432.1199951171875,0.0024302402657239153,-0.0010676612969652277,1,0
2012-09-07,5342.10009765625,1437.9200439453125,0.01979615860677275,0.020435540463669577,1,1
2012-09-10,5363.4501953125,1429.0799560546875,0.0039965738690701524,0.0040499740579702515,1,1
2012-09-11,5390.0,1433.56005859375,0.00495013540178002,-0.006147829935223559,1,0
2012-09-12,5431.0,1436.56005859375,0.007606679035250474,0.0031349558295050706,1,1
2012-09-13,5435.35009765625,1459.989990234375,0.0008009754476616671,0.002092692232889659,1,1
2012-09-14,5577.64990234375,1465.77001953125,0.026180430355141393,0.01630974737217783,1,1
2012-09-17,5610.0,1461.18994140625,0.005799951273861126,0.003958951318527193,1,1
2012-09-18,5600.0498046875,1459.3199462890625,-0.0017736533533868615,-0.003124690820504483,0,0
2012-09-20,5554.25,1460.260009765625,-0.008178463814583092,-0.0012797755200721905,0,0
2012-09-21,5691.14990234375,1460.1500244140625,0.024647774648917542,0.0006441791458775548,1,1
2012-09-24,5669.60009765625,1456.8900146484375,-0.0037865466658373315,-7.531901909729743e-05,0,0
2012-09-25,5673.89990234375,1441.5899658203125,0.0007583964677293498,-0.002232653981520283,1,0
2012-09-26,5663.4501953125,1433.3199462890625,-0.0018417150832945595,-0.0105018557847808,0,0
2012-09-27,5649.5,1447.1500244140625,-0.0024631973146062025,-0.0057367349435899495,0,0
2012-09-28,5703.2998046875,1440.6700439453125,0.00952293206257182,0.009648981834660786,1,1
2012-10-01,5718.7998046875,1444.489990234375,0.0027177249190477593,-0.004477753072888002,1,0
2012-10-03,5731.25,1450.989990234375,0.002177064373243942,0.002651506710448004,1,1
2012-10-04,5787.60009765625,1461.4000244140625,0.009832078107960829,0.004499858111820743,1,1
2012-10-05,5746.9501953125,1460.9300537109375,-0.007023619748747212,0.007174435557619541,0,1
2012-10-08,5676.0,1455.8800048828125,-0.012345712578189838,-0.00032158936312698394,0,0
2012-10-09,5704.60009765625,1441.47998046875,0.00503877689504062,-0.0034567355331607263,1,0
2012-10-10,5652.14990234375,1432.56005859375,-0.009194368477125958,-0.00989094181235195,0,0
2012-10-11,5708.0498046875,1432.8399658203125,0.009890024735644376,-0.006188030354815854,1,0
2012-10-12,5676.0498046875,1428.5899658203125,-0.005606117867738569,0.00019538952303133073,0,1
2012-10-15,5687.25,1440.1300048828125,0.001973237673716488,-0.0029661372528556607,1,0
2012-10-16,5648.0,1454.9200439453125,-0.006901402259440026,0.008077922524027725,0,1
2012-10-17,5660.25,1460.9100341796875,0.0021689093484418276,0.010269933278491461,1,1
2012-10-18,5718.7001953125,1457.3399658203125,0.010326433516629097,0.004117058019306619,1,1
2012-10-19,5684.25,1433.18994140625,-0.00602413033310234,-0.0024437290975140025,0,0
2012-10-22,5717.14990234375,1433.8199462890625,0.005787905588907849,-0.016571304555192734,1,0
2012-10-23,5691.39990234375,1413.1099853515625,-0.004503992450756611,0.00043958226653084687,0,1
2012-10-25,5705.2998046875,1412.969970703125,0.0024422642200956357,-0.01444390628760639,1,0
2012-10-31,5619.7001953125,1412.1600341796875,-0.015003525196812806,-9.908262618540942e-05,0,0
2012-11-01,5645.0498046875,1427.5899658203125,0.0045108472861496995,-0.0005732156664549626,1,0
2012-11-02,5697.7001953125,1414.199951171875,0.009326824819380741,0.010926475234507071,1,1
2012-11-05,5704.2001953125,1417.260009765625,0.0011408111654149788,-0.009379454163327194,1,0
2012-11-06,5724.39990234375,1428.3900146484375,0.003541198825358416,0.002163809008205897,1,1
2012-11-07,5760.10009765625,1394.530029296875,0.0062364956888989465,0.007853184882181896,1,1
2012-11-08,5738.75,1377.510009765625,-0.0037065497637683853,-0.023705000038029778,0,0
2012-11-09,5686.25,1379.8499755859375,-0.009148333696362476,-0.01220484261628385,0,0
2012-11-12,5683.7001953125,1380.030029296875,-0.00044841586062871475,0.001698692425988746,0,1
2012-11-15,5631.0,1353.3299560546875,-0.009272163115845444,0.00013048788935265954,0,1
2012-11-16,5574.0498046875,1359.8800048828125,-0.010113691229355348,-0.019347458153349928,0,0
2012-11-19,5571.39990234375,1386.8900146484375,-0.00047539983254574203,0.00483994963594836,0,1
2012-11-20,5571.5498046875,1387.81005859375,2.6905687327660743e-05,0.019862053761098286,1,1
2012-11-21,5614.7998046875,1391.030029296875,0.007762651598952397,0.0006633863793055195,1,1
2012-11-23,5626.60009765625,1409.1500244140625,0.002101640909600855,0.002320181125065268,1,1
2012-11-26,5635.89990234375,1406.2900390625,0.001652828444547394,0.013026314842639719,1,1
2012-11-27,5727.4501953125,1398.93994140625,0.016244130405985047,-0.0020295818770267315,1,0
2012-11-29,5825.0,1415.949951171875,0.0170319778192638,-0.0052265872985560735,1,0
2012-11-30,5879.85009765625,1416.1800537109375,0.009416325777896972,0.012159213746178565,1,1
2012-12-03,5870.9501953125,1409.4599609375,-0.001513627421776853,0.00016250753698754394,0,1
2012-12-04,5889.25,1407.050048828125,0.00311700901535672,-0.004745224843287543,1,0
2012-12-05,5900.5,1409.280029296875,0.001910260219892157,-0.0017098123935156417,1,0
2012-12-06,5930.89990234375,1413.93994140625,0.005152089203245502,0.0015848622233496368,1,1
2012-12-07,5907.39990234375,1418.0699462890625,-0.0039622992103969246,0.0033065906083264984,0,1
2012-12-10,5908.89990234375,1418.550048828125,0.0002539188178889429,0.0029209195962771606,1,1
2012-12-11,5898.7998046875,1427.8399658203125,-0.001709302547542535,0.0003385605486661003,0,1
2012-12-12,5888.0,1428.47998046875,-0.001830847807196001,0.0065488820784729285,0,1
2012-12-13,5851.5,1419.449951171875,-0.006199048913043459,0.0004482397633895907,0,1
2012-12-14,5879.60009765625,1413.5799560546875,0.004802204162394297,-0.0063214251654488685,1,0
2012-12-17,5857.89990234375,1430.3599853515625,-0.0036907604177280895,-0.004135401260425775,0,0
2012-12-18,5896.7998046875,1446.7900390625,0.006640588434805084,0.011870590853387819,1,1
2012-12-19,5929.60009765625,1435.81005859375,0.00556238876257531,0.011486656421599406,1,1
2012-12-20,5916.39990234375,1443.68994140625,-0.002226152707619833,-0.007589201039747917,0,0
2012-12-21,5847.7001953125,1430.1500244140625,-0.011611741627545302,0.00548810949285139,0,1
2012-12-24,5855.75,1426.6600341796875,0.001376576161334686,-0.009378687628036508,1,0
2012-12-26,5905.60009765625,1419.8299560546875,0.008513016719677191,-0.002440296594621194,1,0
2012-12-27,5870.10009765625,1418.0999755859375,-0.006011243466026217,-0.00478746019469678,0,0
2012-12-28,5908.35009765625,1402.4300537109375,0.006516072871614487,-0.001218442012279497,1,0
2012-12-31,5905.10009765625,1426.18994140625,-0.0005500689610944409,-0.011049941573072375,0,0
2013-01-02,5993.25,1462.4200439453125,0.014927757512313233,0.016941941334216226,1,1
2013-01-03,6009.5,1459.3699951171875,0.0027113836399281777,0.025403420320955883,1,1
2013-01-04,6016.14990234375,1466.469970703125,0.0011065649960479984,-0.0020856174946130013,1,0
2013-01-07,5988.39990234375,1461.8900146484375,-0.004612584535034436,0.004865096315322948,0,1
2013-01-08,6001.7001953125,1457.1500244140625,0.0022210094826073945,-0.0031231161538831653,1,0
2013-01-09,5971.5,1461.02001953125,-0.005031940005281732,-0.003242371304872038,0,0
2013-01-10,5968.64990234375,1472.1199951171875,-0.00047728337205898974,0.002655865938542279,0,1
2013-01-11,5951.2998046875,1472.050048828125,-0.0029068713930493484,0.007597415119266371,0,1
2013-01-14,6024.0498046875,1470.6800537109375,0.01222422031951731,-4.7513986152325494e-05,1,0
2013-01-15,6056.60009765625,1472.3399658203125,0.005403390414106646,-0.0009306715612543703,1,0
2013-01-16,6001.85009765625,1472.6300048828125,-0.00903972511263984,0.0011286697641588184,0,1
2013-01-17,6039.2001953125,1480.93994140625,0.0062230973863934835,0.00019699191031485874,1,1
2013-01-18,6064.39990234375,1485.97998046875,0.0041726894648748125,0.005642922184040833,1,1
2013-01-22,6048.5,1492.56005859375,-0.002621842655462947,0.0034032703971196288,0,1
2013-01-23,6054.2998046875,1494.81005859375,0.0009588831425146882,0.004428106846314561,1,1
2013-01-24,6019.35009765625,1494.8199462890625,-0.005772708349228162,0.001507477027169024,0,1
2013-01-25,6074.64990234375,1502.9599609375,0.009187005871120979,6.614683421224399e-06,1,1
2013-01-28,6074.7998046875,1500.1800537109375,2.467670502159791e-05,0.005445481690718124,1,1
2013-01-29,6049.89990234375,1507.8399658203125,-0.004098884431473215,-0.0018496216125600817,0,0
2013-01-30,6055.75,1501.9599609375,0.0009669742889437671,0.005105995170664235,1,1
2013-01-31,6034.75,1498.1099853515625,-0.003467778557569301,-0.0038996213232838084,0,0
2013-02-01,5998.89990234375,1513.1700439453125,-0.005940610241724986,-0.0025633010773032927,0,0
2013-02-04,5987.25,1495.7099609375,-0.0019420064567502449,0.010052705569688847,0,1
2013-02-05,5956.89990234375,1511.2900390625,-0.00506912149254668,-0.011538744820964397,0,0
2013-02-06,5959.2001953125,1512.1199951171875,0.0003861560554081489,0.010416510240551347,1,1
2013-02-07,5938.7998046875,1509.3900146484375,-0.0034233437300943415,0.0005491705981217621,0,1
2013-02-08,5903.5,1517.9300537109375,-0.005943929051058117,-0.0018053993582290984,0,0
2013-02-11,5897.85009765625,1517.010009765625,-0.0009570428294656264,0.005657940611518475,0,1
2013-02-12,5922.5,1519.4300537109375,0.004179472508727411,-0.000606117484177382,1,0
2013-02-13,5932.9501953125,1520.3299560546875,0.0017644905550864287,0.001595272232703504,1,1
2013-02-14,5896.9501953125,1521.3800048828125,-0.006067807551872417,0.000592263093356804,0,1
2013-02-15,5887.39990234375,1519.7900390625,-0.0016195308850228685,0.0006906716689645265,0,1
2013-02-19,5939.7001953125,1530.93994140625,0.008883427970967084,-0.0010450813177572682,1,0
2013-02-20,5943.0498046875,1511.949951171875,0.0005639357652500454,0.007336475471722448,1,1
2013-02-21,5852.25,1502.4200439453125,-0.015278317980085387,-0.012404137955230099,0,0
2013-02-22,5850.2998046875,1515.5999755859375,-0.0003332385514118741,-0.006303057332801343,0,0
2013-02-25,5854.75,1487.8499755859375,0.0007606781636959603,0.008772467921830174,1,1
2013-02-26,5761.35009765625,1496.93994140625,-0.01595284211003889,-0.018309580659152336,0,0
2013-02-27,5796.89990234375,1515.989990234375,0.006170394800684376,0.006109463971145868,1,1
2013-02-28,5693.0498046875,1514.6800537109375,-0.017914764685562745,0.012725994077109837,0,1
2013-03-01,5719.7001953125,1518.199951171875,0.004681215084936907,-0.0008640799292052304,1,0
2013-03-04,5698.5,1525.199951171875,-0.0037065221232879253,0.002323855425648391,0,1
2013-03-05,5784.25,1539.7900390625,0.01504781960164947,0.00461072337316093,1,1
2013-03-06,5818.60009765625,1541.4599609375,0.005938556883995361,0.00956601649469957,1,1
2013-03-07,5863.2998046875,1544.260009765625,0.007682209858219213,0.001084512714484509,1,1
2013-03-08,5945.7001953125,1551.1800537109375,0.014053586439350063,0.0018164914425815581,1,1
2013-03-11,5942.35009765625,1556.219970703125,-0.0005634488026979856,0.004481139122655131,0,1
2013-03-12,5914.10009765625,1552.47998046875,-0.00475401138198539,0.0032490857396794137,0,1
2013-03-13,5851.2001953125,1554.52001953125,-0.01063558298052436,-0.0024032529493148713,0,0
2013-03-14,5908.9501953125,1563.22998046875,0.009869769974075515,0.00131405176760091,1,1
2013-03-15,5872.60009765625,1560.699951171875,-0.006151701479069183,0.005602990523162488,0,1
2013-03-18,5835.25,1552.0999755859375,-0.0063600614779059095,-0.0016184626244926115,0,0
2013-03-19,5745.9501953125,1548.3399658203125,-0.015303509650400615,-0.005510332450180511,0,0
2013-03-20,5694.39990234375,1558.7099609375,-0.008971587155559457,-0.0024225306518709244,0,0
2013-03-21,5658.75,1545.800048828125,-0.00626051962544405,0.006697492376419811,0,1
2013-03-22,5651.35009765625,1556.8900146484375,-0.0013076920421912774,-0.008282433828555424,0,0
2013-03-25,5633.85009765625,1551.68994140625,-0.003096605182407286,0.007174256352702191,0,1
2013-03-26,5641.60009765625,1563.77001953125,0.0013756134553923882,-0.0033400389194234714,1,0
2013-03-28,5682.5498046875,1569.18994140625,0.007258527070761689,0.0077851108025177584,1,1
2013-04-01,5704.39990234375,1562.1700439453125,0.0038451220679536213,0.0034659328464581307,1,1
2013-04-02,5748.10009765625,1570.25,0.007660787472937303,-0.0044735804606589324,1,0
2013-04-03,5672.89990234375,1553.68994140625,-0.013082617566656962,0.005172264111710456,0,1
2013-04-04,5574.75,1559.97998046875,-0.017301539606436434,-0.010546128701639845,0,0
2013-04-05,5553.25,1553.280029296875,-0.003856675187228098,0.004048451943253761,0,1
2013-04-08,5542.9501953125,1563.0699462890625,-0.001854734558591864,-0.00429489561132812,0,0
2013-04-09,5495.10009765625,1568.6099853515625,-0.008632604654596254,0.006302737952936344,0,1
2013-04-10,5558.7001953125,1587.72998046875,0.01157396526468668,0.0035443321494683655,1,1
2013-04-11,5594.0,1593.3699951171875,0.006350370310898912,0.01218913260513399,1,1
2013-04-12,5528.5498046875,1588.8499755859375,-0.011700070667232776,0.0035522505198095633,0,1
2013-04-15,5568.39990234375,1552.3599853515625,0.007208056192685941,-0.002836767069231527,1,0
2013-04-16,5688.9501953125,1574.5699462890625,0.0216490006254777,-0.022966290584432447,1,0
2013-04-17,5688.7001953125,1552.010009765625,-4.394483892755652e-05,0.014307223290395576,0,1
2013-04-18,5783.10009765625,1541.6099853515625,0.0165942832462036,-0.014327681394279534,1,0
2013-04-22,5834.39990234375,1562.5,0.008870640974775856,-0.006701003439812281,1,0
2013-04-23,5836.89990234375,1578.780029296875,0.0004284930827240796,0.013550777983365014,1,1
2013-04-25,5916.2998046875,1585.1600341796875,0.013603094737305366,0.01041921875000007,1,1
2013-04-26,5871.4501953125,1582.239990234375,-0.007580685708230228,0.004041098040525659,0,1
2013-04-29,5904.10009765625,1593.6099853515625,0.005560790138323224,-0.0018421130247733286,1,0
2013-04-30,5930.2001953125,1597.5699462890625,0.004420673298985989,0.007186011722218666,1,1
2013-05-02,5999.35009765625,1597.5899658203125,0.011660635402900743,0.002484899676771457,1,1
2013-05-03,5944.0,1614.4200439453125,-0.009226015610903193,1.2531239271584838e-05,0,1
2013-05-06,5971.0498046875,1617.5,0.004550774678246938,0.010534666895180678,1,1
2013-05-07,6043.5498046875,1625.9599609375,0.012141918485269576,0.0019077786269059427,1,1
2013-05-08,6069.2998046875,1632.68994140625,0.004260740927464202,0.005230269513137653,1,1
2013-05-09,6050.14990234375,1626.6700439453125,-0.0031552078427498076,0.004139081299929126,0,1
2013-05-10,6094.75,1633.699951171875,0.007371734316693912,-0.0036871039064235722,1,0
2013-05-13,5980.4501953125,1633.77001953125,-0.01875381347676275,0.004321655306021466,0,1
2013-05-14,5995.39990234375,1650.3399658203125,0.002499762817683493,4.2889368592202715e-05,1,1
2013-05-15,6146.75,1658.780029296875,0.025244370704460284,0.010142153479971716,1,1
2013-05-16,6169.89990234375,1650.469970703125,0.0037662020325781587,0.0051141362697153525,1,1
2013-05-17,6187.2998046875,1667.469970703125,0.0028201271688605978,-0.005009741163373271,1,0
2013-05-20,6156.89990234375,1666.2900390625,-0.004913274498306808,0.010300096519028301,0,1
2013-05-21,6114.10009765625,1669.1600341796875,-0.006951518680887947,-0.000707617924973758,0,0
2013-05-22,6094.5,1655.3499755859375,-0.0032057207672742116,0.001722386289245481,0,1
2013-05-23,5967.0498046875,1650.510009765625,-0.020912330020920522,-0.008273657594813577,0,0
2013-05-24,5983.5498046875,1649.5999755859375,0.0027651855674202253,-0.002923832356719225,1,0
2013-05-28,6111.25,1660.06005859375,0.02134187889811834,-0.0005513654411685165,1,0
2013-05-29,6104.2998046875,1648.3599853515625,-0.0011372788402536083,0.006340981548631053,0,1
2013-05-30,6124.0498046875,1654.4100341796875,0.0032354243126841986,-0.007047981897774669,1,0
2013-05-31,5985.9501953125,1630.739990234375,-0.022550373328005135,0.00367034439193481,0,1
2013-06-03,5939.2998046875,1640.4200439453125,-0.007793314194550316,-0.014307241527974024,0,0
2013-06-04,5919.4501953125,1631.3800048828125,-0.0033420790375549014,0.005935988427895333,0,1
2013-06-05,5923.85009765625,1608.9000244140625,0.0007432957789279548,-0.005510807488524838,1,0
2013-06-06,5921.39990234375,1622.56005859375,-0.0004136153467944048,-0.013779732742503992,0,0
2013-06-07,5881.0,1643.3800048828125,-0.006822694465840606,0.008490293972530871,0,1
2013-06-10,5878.0,1642.81005859375,-0.0005101173269852488,0.012831541229424204,0,1
2013-06-11,5788.7998046875,1626.1300048828125,-0.01517526289766924,-0.00034681344994402785,0,0
2013-06-12,5760.2001953125,1612.52001953125,-0.004940507590509791,-0.010153367167240024,0,0
2013-06-13,5699.10009765625,1636.3599853515625,-0.010607287174840163,-0.008369555515669425,0,0
2013-06-14,5808.39990234375,1626.72998046875,0.019178432176063964,0.014784291377196501,1,1
2013-06-17,5850.0498046875,1639.0400390625,0.007170632711935632,-0.005885016114436148,1,0
2013-06-18,5813.60009765625,1651.81005859375,-0.006230666105106253,0.007567364431436019,0,1
2013-06-19,5822.25,1628.9300537109375,0.0014878736408507898,0.007791157767295331,1,1
2013-06-20,5655.89990234375,1588.18994140625,-0.028571445344368618,-0.013851474486292426,0,0
2013-06-21,5667.64990234375,1592.4300537109375,0.002077476653207899,-0.02501035094286319,1,0
2013-06-24,5590.25,1573.0899658203125,-0.013656436737869537,0.002669776576555538,0,1
2013-06-25,5609.10009765625,1588.030029296875,0.0033719596898618143,-0.012145015629135836,1,0
2013-06-26,5588.7001953125,1603.260009765625,-0.003636929630169039,0.009497272121224087,0,1
2013-06-27,5682.35009765625,1613.199951171875,0.01675700951400083,0.009590486444071455,1,1
2013-06-28,5842.2001953125,1606.280029296875,0.02813098364392963,0.0061998311850259835,1,1
2013-07-01,5898.85009765625,1614.9599609375,0.009696672563395348,-0.004289562412875814,1,0
2013-07-02,5857.5498046875,1614.0799560546875,-0.007001414222266744,0.005403747467634501,0,1
2013-07-03,5770.89990234375,1615.4100341796875,-0.01479285797525931,-0.0005449081736377259,0,0
2013-07-05,5867.89990234375,1631.8900146484375,0.0168084703670921,0.0008240472350893313,1,1
2013-07-08,5811.5498046875,1640.4599609375,-0.009603111606205639,0.010201732142340214,0,1
2013-07-09,5859.0,1652.3199462890625,0.008164809200159828,0.0052515464964768555,1,1
2013-07-10,5816.7001953125,1652.6199951171875,-0.007219628722904936,0.007229670722828763,0,1
2013-07-11,5935.10009765625,1675.02001953125,0.02035516673855131,0.00018159245054127915,1,1
2013-07-12,6009.0,1680.18994140625,0.012451332096813816,0.013554249906357896,1,1
2013-07-15,6030.7998046875,1682.5,0.0036278589927609683,0.003086483632862347,1,1
2013-07-16,5955.25,1676.260009765625,-0.012527327574159974,0.001374879432867404,0,1
2013-07-17,5973.2998046875,1680.9100341796875,0.003030906290667934,-0.003708760911961373,1,0
2013-07-18,6038.0498046875,1689.3699951171875,0.010839904594975858,0.0027740472164057284,1,1
2013-07-19,6029.2001953125,1692.0899658203125,-0.0014656403410467922,0.0050329647425946256,0,1
2013-07-22,6031.7998046875,1695.530029296875,0.00043116985516933326,0.0016100503211176065,1,1
2013-07-23,6077.7998046875,1692.3900146484375,0.007626247801568509,0.0020330263437824403,1,1
2013-07-24,5990.5,1685.93994140625,-0.014363718367322642,-0.0018519369130487462,0,0
2013-07-25,5907.5,1690.25,-0.013855270845505419,-0.0038112215188927934,0,0
2013-07-26,5886.2001953125,1691.6500244140625,-0.003605553057553945,0.0025564722015867236,0,1
2013-07-29,5831.64990234375,1685.3299560546875,-0.009267488559460024,0.0008282942843145236,0,1
2013-07-30,5755.0498046875,1685.9599609375,-0.013135235986211136,-0.003736037754951127,0,0
2013-07-31,5742.0,1685.72998046875,-0.0022675398355147536,0.00037381693747806644,0,1
2013-08-01,5727.85009765625,1706.8699951171875,-0.0024642811465952486,-0.00013640921141577778,0,0
2013-08-02,5677.89990234375,1709.6700439453125,-0.008720583545463012,0.01254056989753427,0,1
2013-08-05,5685.39990234375,1707.1400146484375,0.0013209109228755622,0.0016404581697111453,1,1
2013-08-06,5542.25,1697.3699951171875,-0.025178510712102753,-0.0014798348405500317,0,0
2013-08-07,5519.10009765625,1690.9100341796875,-0.00417698630407326,-0.005723033522392118,0,0
2013-08-08,5565.64990234375,1697.47998046875,0.008434310641922904,-0.0038058649299111957,1,0
2013-08-12,5612.39990234375,1689.469970703125,0.008399737824025477,0.003885449938943575,1,1
2013-08-13,5699.2998046875,1694.1600341796875,0.01548355495969922,-0.004718765380321677,1,0
2013-08-14,5742.2998046875,1685.3900146484375,0.007544786460370823,0.002776056134700333,1,1
2013-08-16,5507.85009765625,1655.8299560546875,-0.04082853821736476,-0.005176618120080079,0,0
2013-08-19,5414.75,1646.06005859375,-0.016903164756765454,-0.017539001855256697,0,0
2013-08-20,5401.4501953125,1652.3499755859375,-0.002456217680871675,-0.005900302398330837,0,0
2013-08-21,5302.5498046875,1642.800048828125,-0.018309969924526603,0.0038211953199089876,0,1
2013-08-22,5408.4501953125,1656.9599609375,0.01997159753810962,-0.005779602928505545,1,0
2013-08-23,5471.75,1663.5,0.011703871238818442,0.008619376484360286,1,1
2013-08-26,5476.5,1656.780029296875,0.0008680952163384603,0.003947010921615535,1,1
2013-08-27,5287.4501953125,1630.47998046875,-0.03452018710627225,-0.00403965777164117,0,0
2013-08-28,5285.0,1634.9599609375,-0.00046339827742913897,-0.015874194741040237,0,0
2013-08-29,5409.0498046875,1638.1700439453125,0.023472053867076736,0.002747645185721348,1,1
2013-08-30,5471.7998046875,1632.969970703125,0.011600928493137763,0.0019634016027962886,1,1
2013-09-03,5341.4501953125,1639.77001953125,-0.023822072083728996,-0.0031743183568806455,0,0
2013-09-04,5448.10009765625,1653.0799560546875,0.01996646948750791,0.004164221602432239,1,1
2013-09-05,5592.9501953125,1655.0799560546875,0.026587268049381718,0.008116953209842404,1,1
2013-09-06,5680.39990234375,1655.1700439453125,0.015635702800382845,0.0012098628337211537,1,1
2013-09-10,5896.75,1683.989990234375,0.03808712438836981,5.443114110303959e-05,1,1
2013-09-11,5913.14990234375,1689.1300048828125,0.0027811764690295337,0.017412075813290073,1,1
2013-09-12,5850.7001953125,1683.4200439453125,-0.01056115743091468,0.0030522833735622257,0,1
2013-09-13,5850.60009765625,1687.989990234375,-1.7108662708431588e-05,-0.0033804153149811222,0,0
2013-09-16,5840.5498046875,1697.5999755859375,-0.0017178225824691085,0.002714679741101511,0,1
2013-09-17,5850.2001953125,1704.760009765625,0.0016523085921216207,0.0056931530442476674,1,1
2013-09-18,5899.4501953125,1725.52001953125,0.008418515325246734,0.004217739327674108,1,1
2013-09-19,6115.5498046875,1722.3399658203125,0.03663046592828345,0.012177672896303449,1,1
2013-09-20,6012.10009765625,1709.9100341796875,-0.01691584736207319,-0.0018429538196846895,0,0
2013-09-23,5889.75,1701.8399658203125,-0.020350642149811637,-0.007216886263627376,0,0
2013-09-24,5892.4501953125,1697.4200439453125,0.00045845669383259846,-0.004719586526811925,1,0
2013-09-25,5873.85009765625,1692.77001953125,-0.0031565981959502665,-0.0025971430708935372,0,0
2013-09-26,5882.25,1698.6700439453125,0.0014300505127124996,-0.00273946595048713,1,0
2013-09-27,5833.2001953125,1691.75,-0.008338612722597616,0.0034854258676535466,0,1
2013-09-30,5735.2998046875,1681.550048828125,-0.016783307163651173,-0.004073801130465626,0,0
2013-10-01,5780.0498046875,1695.0,0.007802556365654301,-0.0060292307798877065,1,0
2013-10-03,5909.7001953125,1678.6600341796875,0.022430670150948462,0.007998543475556064,1,1
2013-10-04,5907.2998046875,1690.5,-0.00040617807091192226,-0.00964009782909292,0,0
2013-10-07,5906.14990234375,1676.1199951171875,-0.00019465786091266146,0.0070532243451535415,0,1
2013-10-08,5928.39990234375,1655.449951171875,0.003767259613774776,-0.008506361953748875,1,0
2013-10-09,6007.4501953125,1656.4000244140625,0.013334170142182522,-0.012332078852067663,1,0
2013-10-10,6020.9501953125,1692.56005859375,0.0022472096415437903,0.0005739063518743759,1,1
2013-10-11,6096.2001953125,1703.199951171875,0.012498027314456817,0.02183049604365883,1,1
2013-10-14,6112.7001953125,1710.1400146484375,0.002706604027322923,0.006286271807078414,1,1
2013-10-15,6089.0498046875,1698.06005859375,-0.0038690578417597266,0.004074720335558668,0,1
2013-10-17,6045.85009765625,1733.1500244140625,-0.007094654899684638,-0.007063723409320266,0,0
2013-10-18,6189.35009765625,1744.5,0.02373528911271383,0.020664737765148544,1,1
2013-10-21,6204.9501953125,1744.6600341796875,0.002520474267913464,0.006548755402622897,1,1
2013-10-22,6202.7998046875,1754.6700439453125,-0.0003465604972340275,9.173641713244862e-05,0,1
2013-10-23,6178.35009765625,1746.3800048828125,-0.003941721126123232,0.005737513079636436,0,1
2013-10-24,6164.35009765625,1752.0699462890625,-0.0022659771263707773,-0.004724557241463034,0,0
2013-10-25,6144.89990234375,1759.77001953125,-0.0031552710349620483,0.003258134764679621,0,1
2013-10-28,6101.10009765625,1762.1099853515625,-0.007127830458360185,0.004394843515520774,0,1
2013-10-29,6220.89990234375,1771.949951171875,0.019635771052751938,0.001329699787098182,1,1
2013-10-30,6251.7001953125,1763.31005859375,0.004951099270564585,0.00558419502875096,1,1
2013-10-31,6299.14990234375,1756.5400390625,0.0075898884381608855,-0.004875923596155185,1,0
2013-11-01,6307.2001953125,1761.6400146484375,0.0012779967286942195,-0.0038393812241105385,1,0
2013-11-05,6253.14990234375,1762.969970703125,-0.008569617468131119,0.002903421198789946,0,1
2013-11-06,6215.14990234375,1770.489990234375,-0.00607693731854364,0.0007549533637001282,0,1
2013-11-07,6187.25,1747.1500244140625,-0.004489015193861801,0.004265540341705787,0,1
2013-11-08,6140.75,1770.6099853515625,-0.007515455169905816,-0.013182771972194418,0,0
2013-11-11,6078.7998046875,1771.8900146484375,-0.010088376063591586,0.013427559516743681,0,1
2013-11-12,6018.0498046875,1767.68994140625,-0.009993749087304105,0.000722931253898329,0,1
2013-11-13,5989.60009765625,1782.0,-0.004727396408233497,-0.0023703916199453445,0,0
2013-11-14,6056.14990234375,1790.6199951171875,0.011110892814620632,0.008095344244797742,1,1
2013-11-18,6189.0,1791.530029296875,0.02193639520132029,0.00483725876385388,1,1
2013-11-19,6203.35009765625,1787.8699951171875,0.0023186456061157212,0.0005082229519211001,1,1
2013-11-20,6122.89990234375,1781.3699951171875,-0.01296883039744856,-0.0020429655768170463,0,0
2013-11-21,5999.0498046875,1795.8499755859375,-0.020227359524339406,-0.0036356111002209257,0,0
2013-11-22,5995.4501953125,1804.760009765625,-0.0006000299201028847,0.00812856425584818,0,1
2013-11-25,6115.35009765625,1802.47998046875,0.019998481921756683,0.004961457973002625,1,1
2013-11-26,6059.10009765625,1802.75,-0.009198165125747781,-0.0012633420978621634,0,0
2013-11-27,6057.10009765625,1807.22998046875,-0.00033008202006323817,0.00014980445507073448,0,1
2013-11-29,6176.10009765625,1805.81005859375,0.019646365105646213,0.0024850813860768373,1,1
2013-12-02,6217.85009765625,1800.9000244140625,0.006759929298400413,-0.0007856896412440362,1,0
2013-12-03,6201.85009765625,1795.1500244140625,-0.0025732366893230774,-0.002719020284730922,0,0
2013-12-04,6160.9501953125,1792.81005859375,-0.006594790538263173,-0.0031928479771501372,0,0
