Date,Adj Close,Close,High,Low,Open,Volume,RBI Repo Rate,NiftyPctChange,SnpYesterdayPctChange
2018-06-27,10671.400390625,10671.400390625,10785.5,10652.400390625,10785.5,246000,6.3,0,1.0
2018-06-28,10589.099609375,10589.099609375,10674.2001953125,10557.7001953125,10660.7998046875,352300,6.3,0,0.0
2018-06-29,10714.2998046875,10714.2998046875,10723.0498046875,10612.349609375,10612.849609375,242800,6.3,1,1.0
2018-07-02,10657.2998046875,10657.2998046875,10736.150390625,10604.650390625,10732.349609375,295400,6.3,0,0.0
2018-07-03,10699.900390625,10699.900390625,10713.2998046875,10630.25,10668.599609375,202100,6.3,1,1.0
2018-07-05,10749.75,10749.75,10786.0498046875,10726.25,10786.0498046875,220500,6.3,0,0.0
2018-07-09,10852.900390625,10852.900390625,10860.349609375,10807.150390625,10838.2998046875,183600,6.3,1,1.0
2018-07-10,10947.25,10947.25,10956.900390625,10876.650390625,10902.75,197000,6.3,1,1.0
2018-07-11,10948.2998046875,10948.2998046875,10976.650390625,10923.0,10956.400390625,222300,6.3,0,1.0
2018-07-12,11023.2001953125,11023.2001953125,11078.2998046875,10999.650390625,11006.9501953125,248300,6.3,1,0.0
2018-07-16,10936.849609375,10936.849609375,11019.5,10926.25,11018.9501953125,210500,6.3,0,1.0
2018-07-17,11008.0498046875,11008.0498046875,11018.5,10925.599609375,10939.650390625,210600,6.3,1,1.0
2018-07-18,10980.4501953125,10980.4501953125,11076.2001953125,10956.2998046875,11060.2001953125,225500,6.3,0,1.0
2018-07-19,10957.099609375,10957.099609375,11006.5,10935.4501953125,10999.5,215400,6.3,0,1.0
2018-07-20,11010.2001953125,11010.2001953125,11030.25,10946.2001953125,10963.5,187300,6.3,1,0.0
2018-07-23,11084.75,11084.75,11093.400390625,11010.9501953125,11019.849609375,229100,6.3,1,0.0
2018-07-24,11134.2998046875,11134.2998046875,11143.400390625,11092.5,11109.0,205800,6.3,1,1.0
2018-07-25,11132.0,11132.0,11157.150390625,11113.25,11148.400390625,205900,6.3,0,0.0
2018-07-26,11167.2998046875,11167.2998046875,11185.849609375,11125.7001953125,11132.9501953125,365400,6.3,1,1.0
2018-07-27,11278.349609375,11278.349609375,11283.400390625,11210.25,11232.75,314600,6.3,1,1.0
2018-07-30,11319.5498046875,11319.5498046875,11328.099609375,11261.4501953125,11296.650390625,278800,6.3,1,0.0
2018-07-31,11356.5,11356.5,11366.0,11267.75,11311.0498046875,256500,6.3,1,0.0
2018-08-01,11346.2001953125,11346.2001953125,11390.5498046875,11313.5498046875,11359.7998046875,269700,6.5,0,1.0
2018-08-02,11244.7001953125,11244.7001953125,11328.900390625,11234.9501953125,11328.900390625,210000,6.5,0,0.0
2018-08-03,11360.7998046875,11360.7998046875,11368.0,11294.5498046875,11297.7998046875,218300,6.5,1,1.0
2018-08-06,11387.099609375,11387.099609375,11427.650390625,11370.599609375,11401.5,203700,6.5,0,1.0
2018-08-07,11389.4501953125,11389.4501953125,11428.9501953125,11359.7001953125,11423.150390625,226400,6.5,0,1.0
2018-08-08,11450.0,11450.0,11459.9501953125,11379.2998046875,11412.5,210500,6.5,1,1.0
2018-08-09,11470.7001953125,11470.7001953125,11495.2001953125,11454.099609375,11493.25,302200,6.5,0,1.0
2018-08-13,11355.75,11355.75,11406.2998046875,11340.2998046875,11369.599609375,246900,6.5,0,0.0
2018-08-14,11435.099609375,11435.099609375,11452.4501953125,11370.7998046875,11381.7001953125,232600,6.5,1,0.0
2018-08-16,11385.0498046875,11385.0498046875,11449.849609375,11366.25,11397.150390625,290600,6.5,0,0.0
2018-08-17,11470.75,11470.75,11486.4501953125,11431.7998046875,11437.150390625,234700,6.5,1,1.0
2018-08-20,11551.75,11551.75,11565.2998046875,11499.650390625,11502.099609375,232600,6.5,1,1.0
2018-08-21,11570.900390625,11570.900390625,11581.75,11539.599609375,11576.2001953125,224200,6.5,0,1.0
2018-08-23,11582.75,11582.75,11620.7001953125,11546.7001953125,11620.7001953125,248500,6.5,0,1.0
2018-08-24,11557.099609375,11557.099609375,11604.599609375,11532.0,11566.599609375,218800,6.5,0,0.0
2018-08-27,11691.9501953125,11691.9501953125,11700.9501953125,11595.599609375,11605.849609375,199500,6.5,1,1.0
2018-08-28,11738.5,11738.5,11760.2001953125,11710.5,11731.9501953125,241900,6.5,1,1.0
2018-08-29,11691.900390625,11691.900390625,11753.2001953125,11678.849609375,11744.9501953125,251600,6.5,0,0.0
2018-08-30,11676.7998046875,11676.7998046875,11698.7998046875,11639.7001953125,11694.75,313800,6.5,0,1.0
2018-08-31,11680.5,11680.5,11727.650390625,11640.099609375,11675.849609375,346500,6.5,1,0.0
2018-09-04,11520.2998046875,11520.2998046875,11602.5498046875,11496.849609375,11598.75,254800,6.5,0,1.0
2018-09-05,11476.9501953125,11476.9501953125,11542.650390625,11393.849609375,11514.849609375,246100,6.5,0,0.0
2018-09-06,11536.900390625,11536.900390625,11562.25,11436.0498046875,11514.150390625,247900,6.5,1,0.0
2018-09-07,11589.099609375,11589.099609375,11603.0,11484.400390625,11558.25,295900,6.5,1,0.0
2018-09-10,11438.099609375,11438.099609375,11573.0,11427.2998046875,11570.25,286700,6.5,0,1.0
2018-09-12,11369.900390625,11369.900390625,11380.75,11250.2001953125,11340.099609375,268200,6.5,1,1.0
2018-09-14,11515.2001953125,11515.2001953125,11523.25,11430.5498046875,11443.5,276600,6.5,1,1.0
2018-09-17,11377.75,11377.75,11464.9501953125,11366.900390625,11464.9501953125,201400,6.5,0,0.0
2018-09-18,11278.900390625,11278.900390625,11411.4501953125,11268.9501953125,11381.5498046875,240900,6.5,0,0.0
2018-09-19,11234.349609375,11234.349609375,11332.0498046875,11210.900390625,11326.650390625,250600,6.5,0,1.0
2018-09-21,11143.099609375,11143.099609375,11346.7998046875,10866.4501953125,11271.2998046875,719000,6.5,0,1.0
2018-09-25,11067.4501953125,11067.4501953125,11080.599609375,10882.849609375,10969.9501953125,405000,6.5,1,0.0
2018-09-26,11053.7998046875,11053.7998046875,11145.5498046875,10993.0498046875,11145.5498046875,340500,6.5,0,0.0
2018-09-27,10977.5498046875,10977.5498046875,11089.4501953125,10953.349609375,11079.7998046875,405700,6.5,0,0.0
2018-09-28,10930.4501953125,10930.4501953125,11034.099609375,10850.2998046875,11008.099609375,478100,6.5,0,1.0
2018-10-01,11008.2998046875,11008.2998046875,11035.650390625,10821.5498046875,10930.900390625,387000,6.5,1,1.0
2018-10-03,10858.25,10858.25,10989.0498046875,10843.75,10982.7001953125,386800,6.5,0,0.0
2018-10-04,10599.25,10599.25,10754.7001953125,10547.25,10754.7001953125,425100,6.5,0,0.0
2018-10-05,10316.4501953125,10316.4501953125,10540.650390625,10261.900390625,10514.099609375,606400,6.5,0,0.0
2018-10-08,10348.0498046875,10348.0498046875,10398.349609375,10198.400390625,10310.150390625,456200,6.5,1,0.0
2018-10-09,10301.0498046875,10301.0498046875,10397.599609375,10279.349609375,10390.2998046875,430500,6.5,0,1.0
2018-10-11,10234.650390625,10234.650390625,10335.9501953125,10138.599609375,10169.7998046875,483500,6.5,1,0.0
2018-10-12,10472.5,10472.5,10492.4501953125,10322.150390625,10331.5498046875,343500,6.5,1,0.0
2018-10-15,10512.5,10512.5,10526.2998046875,10410.150390625,10524.2001953125,259500,6.5,0,0.0
2018-10-16,10584.75,10584.75,10604.900390625,10525.2998046875,10550.150390625,265200,6.5,1,0.0
2018-10-17,10453.0498046875,10453.0498046875,10710.150390625,10436.4501953125,10688.7001953125,284800,6.5,0,1.0
2018-10-19,10303.5498046875,10303.5498046875,10380.099609375,10249.599609375,10339.7001953125,357500,6.5,0,0.0
2018-10-22,10245.25,10245.25,10408.5498046875,10224.0,10405.849609375,297300,6.5,0,0.0
2018-10-23,10146.7998046875,10146.7998046875,10222.099609375,10102.349609375,10152.599609375,302600,6.5,0,0.0
2018-10-24,10224.75,10224.75,10290.650390625,10126.7001953125,10278.150390625,351400,6.5,0,1.0
2018-10-26,10030.0,10030.0,10128.849609375,10004.5498046875,10122.349609375,364300,6.5,0,1.0
2018-10-29,10250.849609375,10250.849609375,10275.2998046875,10020.349609375,10078.099609375,364400,6.5,1,0.0
2018-10-30,10198.400390625,10198.400390625,10285.099609375,10175.349609375,10239.400390625,289800,6.5,0,0.0
2018-10-31,10386.599609375,10386.599609375,10396.0,10105.099609375,10209.5498046875,375000,6.5,1,1.0
2018-11-01,10380.4501953125,10380.4501953125,10441.900390625,10341.900390625,10441.7001953125,348500,6.5,0,1.0
2018-11-02,10553.0,10553.0,10606.9501953125,10457.7001953125,10462.2998046875,421200,6.5,1,1.0
2018-11-05,10524.0,10524.0,10558.7998046875,10477.0,10558.75,301900,6.5,0,0.0
2018-11-07,10598.400390625,10598.400390625,10616.4501953125,10582.2998046875,10614.4501953125,31200,6.5,0,1.0
2018-11-09,10585.2001953125,10585.2001953125,10619.5498046875,10544.849609375,10614.7001953125,296600,6.5,0,1.0
2018-11-12,10482.2001953125,10482.2001953125,10645.5,10464.0498046875,10607.7998046875,259700,6.5,0,0.0
2018-11-13,10582.5,10582.5,10596.25,10440.5498046875,10451.900390625,254600,6.5,1,0.0
2018-11-14,10576.2998046875,10576.2998046875,10651.599609375,10532.7001953125,10634.900390625,384500,6.5,0,0.0
2018-11-16,10682.2001953125,10682.2001953125,10695.150390625,10631.150390625,10644.0,342800,6.5,1,1.0
2018-11-19,10763.400390625,10763.400390625,10774.7001953125,10688.7998046875,10731.25,272100,6.5,1,1.0
2018-11-20,10656.2001953125,10656.2001953125,10740.849609375,10640.849609375,10740.099609375,295200,6.5,0,0.0
2018-11-21,10600.0498046875,10600.0498046875,10671.2998046875,10562.349609375,10670.9501953125,300900,6.5,0,0.0
2018-11-28,10728.849609375,10728.849609375,10757.7998046875,10699.849609375,10708.75,424500,6.5,1,1.0
2018-11-29,10858.7001953125,10858.7001953125,10883.0498046875,10782.349609375,10808.7001953125,691300,6.5,1,1.0
2018-11-30,10876.75,10876.75,10922.4501953125,10835.099609375,10892.099609375,453900,6.5,0,1.0
2018-12-03,10883.75,10883.75,10941.2001953125,10845.349609375,10930.7001953125,409700,6.5,0,1.0
2018-12-04,10869.5,10869.5,10890.9501953125,10833.349609375,10877.099609375,322100,6.5,0,0.0
2018-12-06,10601.150390625,10601.150390625,10722.650390625,10588.25,10718.150390625,318500,6.5,0,0.0
2018-12-07,10693.7001953125,10693.7001953125,10704.5498046875,10599.349609375,10644.7998046875,325800,6.5,1,1.0
2018-12-10,10488.4501953125,10488.4501953125,10558.849609375,10474.9501953125,10508.7001953125,381300,6.5,0,0.0
2018-12-11,10549.150390625,10549.150390625,10567.150390625,10333.849609375,10350.0498046875,425500,6.5,1,1.0
2018-12-12,10737.599609375,10737.599609375,10752.2001953125,10560.7998046875,10591.0,360500,6.5,1,0.0
2018-12-13,10791.5498046875,10791.5498046875,10838.599609375,10749.5,10810.75,376200,6.5,0,0.0
2018-12-14,10805.4501953125,10805.4501953125,10815.75,10752.099609375,10784.5,340100,6.5,1,0.0
2018-12-17,10888.349609375,10888.349609375,10900.349609375,10844.849609375,10853.2001953125,296900,6.5,1,0.0
2018-12-18,10908.7001953125,10908.7001953125,10915.400390625,10819.099609375,10850.900390625,286100,6.5,1,0.0
2018-12-19,10967.2998046875,10967.2998046875,10985.150390625,10928.0,10930.5498046875,312100,6.5,1,0.0
2018-12-20,10951.7001953125,10951.7001953125,10962.5498046875,10880.0498046875,10885.2001953125,318900,6.5,1,0.0
2018-12-21,10754.0,10754.0,10963.650390625,10738.650390625,10944.25,377500,6.5,0,0.0
2018-12-24,10663.5,10663.5,10782.2998046875,10649.25,10780.900390625,223400,6.5,0,0.0
2018-12-26,10729.849609375,10729.849609375,10747.5,10534.5498046875,10635.4501953125,263700,6.5,1,0.0
2018-12-27,10779.7998046875,10779.7998046875,10834.2001953125,10764.4501953125,10817.900390625,456100,6.5,0,1.0
2018-12-28,10859.900390625,10859.900390625,10893.599609375,10817.150390625,10820.9501953125,245500,6.5,1,1.0
2018-12-31,10862.5498046875,10862.5498046875,10923.5498046875,10853.2001953125,10913.2001953125,180900,6.5,0,0.0
2019-01-02,10792.5,10792.5,10895.349609375,10735.0498046875,10868.849609375,309700,6.5,0,1.0
2019-01-03,10672.25,10672.25,10814.0498046875,10661.25,10796.7998046875,286200,6.5,0,1.0
2019-01-04,10727.349609375,10727.349609375,10741.0498046875,10628.650390625,10699.7001953125,296600,6.5,1,0.0
2019-01-07,10771.7998046875,10771.7998046875,10835.9501953125,10750.150390625,10804.849609375,269400,6.5,0,1.0
2019-01-08,10802.150390625,10802.150390625,10818.4501953125,10733.25,10786.25,277700,6.5,1,1.0
2019-01-09,10855.150390625,10855.150390625,10870.400390625,10749.400390625,10862.400390625,333000,6.5,0,1.0
2019-01-10,10821.599609375,10821.599609375,10859.349609375,10801.7998046875,10859.349609375,254400,6.5,0,1.0
2019-01-11,10794.9501953125,10794.9501953125,10850.150390625,10739.400390625,10834.75,260800,6.5,0,1.0
2019-01-14,10737.599609375,10737.599609375,10808.0,10692.349609375,10807.0,298800,6.5,0,1.0
2019-01-15,10886.7998046875,10886.7998046875,10896.9501953125,10777.5498046875,10777.5498046875,310700,6.5,1,1.0
2019-01-16,10890.2998046875,10890.2998046875,10928.150390625,10876.900390625,10899.650390625,276500,6.5,0,1.0
2019-01-17,10905.2001953125,10905.2001953125,10930.650390625,10844.650390625,10920.849609375,271700,6.5,0,1.0
2019-01-18,10906.9501953125,10906.9501953125,10928.2001953125,10852.2001953125,10914.849609375,323800,6.5,0,1.0
2019-01-22,10922.75,10922.75,10949.7998046875,10864.150390625,10949.7998046875,300800,6.5,0,1.0
2019-01-23,10831.5,10831.5,10944.7998046875,10811.9501953125,10931.0498046875,298900,6.5,0,0.0
2019-01-24,10849.7998046875,10849.7998046875,10866.599609375,10798.650390625,10844.0498046875,361100,6.5,1,0.0
2019-01-25,10780.5498046875,10780.5498046875,10931.7001953125,10756.4501953125,10859.75,463400,6.5,0,1.0
2019-01-28,10661.5498046875,10661.5498046875,10804.4501953125,10630.9501953125,10792.4501953125,419700,6.5,0,1.0
2019-01-29,10652.2001953125,10652.2001953125,10690.349609375,10583.650390625,10653.7001953125,356900,6.5,0,0.0
2019-01-30,10651.7998046875,10651.7998046875,10710.2001953125,10612.849609375,10702.25,410100,6.5,0,0.0
2019-01-31,10830.9501953125,10830.9501953125,10838.0498046875,10678.5498046875,10690.5498046875,604800,6.5,1,1.0
2019-02-01,10893.650390625,10893.650390625,10983.4501953125,10813.4501953125,10851.349609375,482300,6.5,1,1.0
2019-02-04,10912.25,10912.25,10927.900390625,10814.150390625,10876.75,318300,6.5,1,1.0
2019-02-05,10934.349609375,10934.349609375,10956.7001953125,10886.7001953125,10908.650390625,268100,6.5,1,1.0
2019-02-06,11062.4501953125,11062.4501953125,11072.599609375,10962.7001953125,10965.099609375,298500,6.5,1,1.0
2019-02-07,11069.400390625,11069.400390625,11118.099609375,11043.599609375,11070.4501953125,263500,6.3,0,0.0
2019-02-08,10943.599609375,10943.599609375,11041.2001953125,10925.4501953125,11023.5,352800,6.3,0,0.0
2019-02-11,10888.7998046875,10888.7998046875,10930.900390625,10857.099609375,10930.900390625,286000,6.3,0,1.0
2019-02-12,10831.400390625,10831.400390625,10910.900390625,10823.7998046875,10879.7001953125,292300,6.3,0,0.0
2019-02-14,10746.0498046875,10746.0498046875,10792.7001953125,10718.75,10786.099609375,627000,6.3,0,1.0
2019-02-15,10724.400390625,10724.400390625,10785.75,10620.400390625,10780.25,521900,6.3,0,1.0
2019-02-19,10604.349609375,10604.349609375,10722.849609375,10585.650390625,10636.7001953125,291500,6.3,0,1.0
2019-02-20,10735.4501953125,10735.4501953125,10752.7001953125,10646.400390625,10655.4501953125,289200,6.3,1,1.0
2019-02-21,10789.849609375,10789.849609375,10808.849609375,10721.5,10744.099609375,279600,6.3,1,1.0
2019-02-22,10791.650390625,10791.650390625,10801.5498046875,10758.400390625,10782.7001953125,396800,6.3,1,0.0
2019-02-25,10880.099609375,10880.099609375,10887.099609375,10788.0498046875,10813.25,385900,6.3,1,1.0
2019-02-26,10835.2998046875,10835.2998046875,10888.75,10729.2998046875,10775.2998046875,415000,6.3,1,0.0
2019-02-27,10806.650390625,10806.650390625,10939.7001953125,10751.2001953125,10881.2001953125,381100,6.3,0,1.0
2019-02-28,10792.5,10792.5,10865.7001953125,10784.849609375,10865.7001953125,644200,6.3,0,1.0
2019-03-01,10863.5,10863.5,10877.900390625,10823.099609375,10842.650390625,308500,6.3,1,0.0
2019-03-05,10987.4501953125,10987.4501953125,10994.900390625,10817.0,10864.849609375,373200,6.3,1,0.0
2019-03-06,11053.0,11053.0,11062.2998046875,10998.849609375,11024.849609375,372600,6.3,1,0.0
2019-03-07,11058.2001953125,11058.2001953125,11089.0498046875,11027.099609375,11077.9501953125,321200,6.3,0,0.0
2019-03-08,11035.400390625,11035.400390625,11049.0,11008.9501953125,11038.849609375,326600,6.3,0,0.0
2019-03-11,11168.0498046875,11168.0498046875,11180.900390625,11059.849609375,11068.75,352200,6.3,1,1.0
2019-03-12,11301.2001953125,11301.2001953125,11320.400390625,11227.0,11231.349609375,391300,6.3,1,1.0
2019-03-13,11341.7001953125,11341.7001953125,11352.2998046875,11276.599609375,11326.2001953125,383000,6.3,1,1.0
2019-03-14,11343.25,11343.25,11383.4501953125,11313.75,11382.5,294500,6.3,0,1.0
2019-03-15,11426.849609375,11426.849609375,11487.0,11370.7998046875,11376.849609375,463700,6.3,1,0.0
2019-03-18,11462.2001953125,11462.2001953125,11530.150390625,11412.5,11473.849609375,320300,6.3,0,1.0
2019-03-19,11532.400390625,11532.400390625,11543.849609375,11451.25,11500.2998046875,326100,6.3,1,1.0
2019-03-20,11521.0498046875,11521.0498046875,11556.099609375,11503.099609375,11553.349609375,366300,6.3,0,0.0
2019-03-22,11456.900390625,11456.900390625,11572.7998046875,11434.5498046875,11549.2001953125,386200,6.3,0,1.0
2019-03-25,11354.25,11354.25,11395.650390625,11311.599609375,11395.650390625,294500,6.3,0,0.0
2019-03-26,11483.25,11483.25,11496.75,11352.4501953125,11375.2001953125,282600,6.3,1,1.0
2019-03-27,11445.0498046875,11445.0498046875,11546.2001953125,11413.0,11531.4501953125,350400,6.3,0,1.0
2019-03-28,11570.0,11570.0,11588.5,11452.4501953125,11463.650390625,527700,6.3,1,0.0
2019-04-01,11669.150390625,11669.150390625,11738.099609375,11644.75,11665.2001953125,379600,6.3,1,1.0
2019-04-02,11713.2001953125,11713.2001953125,11729.349609375,11655.849609375,11711.5498046875,386100,6.3,1,1.0
2019-04-03,11643.9501953125,11643.9501953125,11761.0,11629.150390625,11735.2998046875,365800,6.3,0,0.0
2019-04-04,11598.0,11598.0,11662.5498046875,11559.2001953125,11660.2001953125,349000,6.0,0,0.0
2019-04-05,11665.9501953125,11665.9501953125,11689.650390625,11609.5,11638.400390625,266700,6.0,1,1.0
2019-04-08,11604.5,11604.5,11710.2998046875,11549.099609375,11704.349609375,260900,6.0,0,1.0
2019-04-09,11671.9501953125,11671.9501953125,11683.900390625,11569.7001953125,11612.0498046875,300500,6.0,1,1.0
2019-04-10,11584.2998046875,11584.2998046875,11680.0498046875,11571.75,11646.849609375,359900,6.0,0,0.0
2019-04-11,11596.7001953125,11596.7001953125,11606.7001953125,11550.5498046875,11592.5498046875,279800,6.0,1,1.0
2019-04-12,11643.4501953125,11643.4501953125,11657.349609375,11578.7998046875,11612.849609375,246000,6.0,1,0.0
2019-04-15,11690.349609375,11690.349609375,11704.599609375,11648.25,11667.0,290000,6.0,1,1.0
2019-04-16,11787.150390625,11787.150390625,11810.9501953125,11731.5498046875,11736.2001953125,354300,6.0,1,0.0
2019-04-18,11752.7998046875,11752.7998046875,11856.150390625,11738.5,11856.150390625,339700,6.0,0,0.0
2019-04-22,11594.4501953125,11594.4501953125,11727.0498046875,11583.9501953125,11727.0498046875,260400,6.0,0,1.0
2019-04-23,11575.9501953125,11575.9501953125,11645.9501953125,11564.7998046875,11612.9501953125,272500,6.0,0,1.0
2019-04-24,11726.150390625,11726.150390625,11740.849609375,11578.849609375,11601.5,335200,6.0,1,1.0
2019-04-25,11641.7998046875,11641.7998046875,11796.75,11624.2998046875,11735.7001953125,604400,6.0,0,0.0
2019-04-26,11754.650390625,11754.650390625,11762.900390625,11661.75,11683.75,333500,6.0,1,0.0
2019-04-30,11748.150390625,11748.150390625,11756.25,11655.900390625,11748.75,532600,6.0,0,1.0
2019-05-02,11724.75,11724.75,11789.2998046875,11699.5498046875,11725.5498046875,380300,6.0,0,0.0
2019-05-03,11712.25,11712.25,11770.900390625,11699.349609375,11722.599609375,305500,6.0,0,0.0
2019-05-06,11598.25,11598.25,11632.5498046875,11571.349609375,11605.7998046875,299000,6.0,0,1.0
2019-05-07,11497.900390625,11497.900390625,11657.0498046875,11484.4501953125,11651.5,337500,6.0,0,1.0
2019-05-08,11359.4501953125,11359.4501953125,11479.099609375,11346.9501953125,11478.7001953125,372800,6.0,0,0.0
2019-05-09,11301.7998046875,11301.7998046875,11357.599609375,11255.0498046875,11322.400390625,373000,6.0,0,0.0
2019-05-10,11278.900390625,11278.900390625,11345.7998046875,11251.0498046875,11314.150390625,387300,6.0,0,1.0
2019-05-13,11148.2001953125,11148.2001953125,11300.2001953125,11125.599609375,11258.7001953125,357600,6.0,0,1.0
2019-05-14,11222.0498046875,11222.0498046875,11294.75,11108.2998046875,11151.650390625,398100,6.0,1,0.0
2019-05-15,11157.0,11157.0,11286.7998046875,11136.9501953125,11271.7001953125,414200,6.0,0,1.0
2019-05-16,11257.099609375,11257.099609375,11281.5498046875,11143.349609375,11180.349609375,350700,6.0,1,1.0
2019-05-17,11407.150390625,11407.150390625,11426.150390625,11259.849609375,11261.900390625,412100,6.0,1,1.0
2019-05-20,11828.25,11828.25,11845.2001953125,11591.7001953125,11651.900390625,452100,6.0,1,1.0
2019-05-21,11709.099609375,11709.099609375,11883.5498046875,11682.7998046875,11863.650390625,381000,6.0,0,0.0
2019-05-22,11737.900390625,11737.900390625,11784.7998046875,11682.400390625,11727.9501953125,355900,6.0,1,1.0
2019-05-23,11657.0498046875,11657.0498046875,12041.150390625,11614.5,11901.2998046875,569000,6.0,0,1.0
2019-05-24,11844.099609375,11844.099609375,11859.0,11658.099609375,11748.0,374600,6.0,1,0.0
2019-05-28,11928.75,11928.75,11958.5498046875,11864.900390625,11958.349609375,598300,6.0,0,0.0
2019-05-29,11861.099609375,11861.099609375,11931.900390625,11836.7998046875,11905.7998046875,318100,6.0,0,0.0
2019-05-30,11945.900390625,11945.900390625,11968.5498046875,11859.400390625,11865.2998046875,421200,6.0,1,0.0
2019-05-31,11922.7998046875,11922.7998046875,12039.25,11829.4501953125,11999.7998046875,438900,6.0,0,1.0
2019-06-03,12088.5498046875,12088.5498046875,12103.0498046875,11920.099609375,11953.75,315300,6.0,1,0.0
2019-06-04,12021.650390625,12021.650390625,12095.2001953125,12005.849609375,12052.650390625,289200,6.0,0,0.0
2019-06-06,11843.75,11843.75,12039.7998046875,11830.25,12039.7998046875,415200,5.8,0,1.0
2019-06-07,11870.650390625,11870.650390625,11897.5,11769.5,11865.2001953125,302500,5.8,1,1.0
2019-06-10,11922.7001953125,11922.7001953125,11975.0498046875,11871.75,11934.900390625,303300,5.8,0,1.0
2019-06-11,11965.599609375,11965.599609375,12000.349609375,11904.349609375,11959.849609375,332200,5.8,1,1.0
2019-06-12,11906.2001953125,11906.2001953125,11962.4501953125,11866.349609375,11962.4501953125,283700,5.8,0,0.0
2019-06-13,11914.0498046875,11914.0498046875,11931.349609375,11817.0498046875,11873.900390625,447900,5.8,1,0.0
2019-06-14,11823.2998046875,11823.2998046875,11911.849609375,11797.7001953125,11910.099609375,390300,5.8,0,1.0
2019-06-17,11672.150390625,11672.150390625,11844.0498046875,11657.75,11844.0,295500,5.8,0,1.0
2019-06-18,11691.5,11691.5,11727.2001953125,11641.150390625,11677.0498046875,365500,5.8,1,0.0
2019-06-19,11691.4501953125,11691.4501953125,11802.5,11625.099609375,11744.4501953125,446900,5.8,0,1.0
2019-06-20,11831.75,11831.75,11843.5,11635.0498046875,11653.650390625,442000,5.8,1,1.0
2019-06-21,11724.099609375,11724.099609375,11827.9501953125,11705.099609375,11827.599609375,468400,5.8,0,1.0
2019-06-24,11699.650390625,11699.650390625,11754.0,11670.2001953125,11725.7998046875,277600,5.8,0,0.0
2019-06-25,11796.4501953125,11796.4501953125,11814.400390625,11651.0,11681.0,300500,5.8,1,0.0
2019-06-26,11847.5498046875,11847.5498046875,11871.849609375,11757.5498046875,11768.150390625,327900,5.8,1,0.0
2019-06-27,11841.5498046875,11841.5498046875,11911.150390625,11821.0498046875,11860.849609375,480200,5.8,0,0.0
2019-06-28,11788.849609375,11788.849609375,11871.7001953125,11775.5,11861.150390625,303900,5.8,0,1.0
2019-07-01,11865.599609375,11865.599609375,11884.650390625,11830.7998046875,11839.900390625,278400,5.8,1,1.0
2019-07-02,11910.2998046875,11910.2998046875,11917.4501953125,11814.7001953125,11890.2998046875,363200,5.8,1,0.0
2019-07-03,11916.75,11916.75,11945.2001953125,11887.0498046875,11932.150390625,340500,5.8,0,1.0
2019-07-05,11811.150390625,11811.150390625,11981.75,11797.900390625,11964.75,530700,5.8,0,1.0
2019-07-08,11558.599609375,11558.599609375,11771.900390625,11523.2998046875,11770.400390625,464000,5.8,0,1.0
2019-07-09,11555.900390625,11555.900390625,11582.5498046875,11461.0,11531.599609375,442500,5.8,1,0.0
2019-07-10,11498.900390625,11498.900390625,11593.7001953125,11475.650390625,11536.150390625,337600,5.8,0,1.0
2019-07-11,11582.900390625,11582.900390625,11599.0,11519.5,11561.4501953125,317300,5.8,1,1.0
2019-07-12,11552.5,11552.5,11639.5498046875,11538.599609375,11601.150390625,359400,5.8,0,1.0
2019-07-15,11588.349609375,11588.349609375,11618.400390625,11532.2998046875,11614.75,368800,5.8,0,1.0
2019-07-16,11662.599609375,11662.599609375,11670.0498046875,11573.9501953125,11596.650390625,480200,5.8,1,0.0
2019-07-17,11687.5,11687.5,11706.650390625,11651.150390625,11670.75,464800,5.8,1,0.0
2019-07-18,11596.900390625,11596.900390625,11677.150390625,11582.400390625,11675.599609375,498300,5.8,0,0.0
2019-07-19,11419.25,11419.25,11640.349609375,11399.2998046875,11627.9501953125,446000,5.8,0,1.0
2019-07-22,11346.2001953125,11346.2001953125,11398.150390625,11301.25,11392.849609375,516000,5.8,0,0.0
2019-07-23,11331.0498046875,11331.0498046875,11398.150390625,11302.7998046875,11372.25,458900,5.8,0,1.0
2019-07-24,11271.2998046875,11271.2998046875,11359.75,11229.7998046875,11322.4501953125,413200,5.8,0,1.0
2019-07-25,11252.150390625,11252.150390625,11361.400390625,11239.349609375,11290.400390625,553700,5.8,0,1.0
2019-07-26,11284.2998046875,11284.2998046875,11307.599609375,11210.0498046875,11247.4501953125,522700,5.8,1,0.0
2019-07-29,11189.2001953125,11189.2001953125,11310.9501953125,11152.400390625,11307.5,482900,5.8,0,1.0
2019-07-30,11085.400390625,11085.400390625,11267.4501953125,11072.650390625,11213.7001953125,479100,5.8,0,0.0
2019-07-31,11118.0,11118.0,11145.2998046875,10999.400390625,11034.0498046875,536700,5.8,1,1.0
2019-08-01,10980.0,10980.0,11076.75,10881.0,11060.2001953125,499900,5.8,0,0.0
2019-08-02,10997.349609375,10997.349609375,11080.150390625,10848.9501953125,10930.2998046875,547400,5.8,1,0.0
2019-08-05,10862.599609375,10862.599609375,10895.7998046875,10782.599609375,10895.7998046875,506600,5.8,0,0.0
2019-08-06,10948.25,10948.25,11018.5498046875,10813.7998046875,10815.400390625,517900,5.8,1,0.0
2019-08-07,10855.5,10855.5,10975.650390625,10835.900390625,10958.099609375,548500,5.4,0,1.0
